id	document	label
448	어제 면접 봤고오늘 오전에 면접 지원할때의 번호로 연락줄거라고 하더라고요.	0
449	 그리고 사무실분위기도 장난아닙니다	0
450	 그런데 신고하면 익명보장되나요??	0
451	동영상보고따라하거나 스쿼트하는것도 한계가있고헬스장을 가자니 막상 헬스장가서도 런닝만하게될꺼같아요	0
452	"이뿌게보이고는싶은데막심하게튀면 어무니아부지가싫어하실까바,,,"	0
453	위가부담받진않을까요ㅜㅜ	0
454	아무래도 답변이 맞는지 아닌지를 봐주는사람이 없어서 힘들겠죠?	0
455	9주 뒤에 나온다는 말만 하고 들어가서는 연락이없어서요	0
456	 어떻게 해야 잘 빠질지ㅠㅠ	0
457	 많이 보기 싫은가요??	0
458	 스무살인데는 구라고 너무 많이 걸어서 다리가 아파서 고민0	0
459	중2 남 학생 입니다	0
460	전기공사기사워드 1급면허증 1종 보통 실용글쓰기기 650점나이 29살하이닉스 목표로 하고 있는데 가능할까요/?ㅠㅠ	0
461	 여러번 의심했어여....	0
462	 그런데 요즘 미세먼지가 장난아니네요...	0
463	이제 날씨가 점점 더워져서 점점 더 경기하기힘들텐데 오빠의 건강이 걱정되네요...	0
464	 형돈 오라버니 건강이 걱정됩니다.	0
465	이제 3월중후반에서4월이면 취업시작될텐데..	0
466	 페북 활동중이어도 문자 답은 몇 시간 뒤에 오고 아예 안 오기도 해요	0
467	어쩌다 눈 마주칠 때 웃으면 티가 많이 나려나요...?	0
468	제가 아는거 위에게 전분데 어느쪽으로 가야하나요ㅠ_ㅠ??	0
469	조금 뛰는것도 유산되나요 ?	0
470	 병원가봐야하나요?ㅠ	0
471	어디서 일하는게 더 나을까요?	0
472	 무서워서 많이도못하겠고..	0
473	이거 수선될까	0
474	 선물해줘도 될까?	0
475	 만약 경력이 3년정도 되면 이직 잘 할 수 있을까요? ㅠㅠ	0
476	꼭지 같은 거왜 그러는 거예요??	0
477	과연 가능할까요??0	0
478	아직 심한것은 아니지만...편식을 좀하는편이고//	0
479	어떻게 할까요..?	0
480	 어떻게 할방법이없나요	0
481	친구가 좋아하는남자 좋아하면 쓰레기인거죠...?	0
482	아이가 좀 크면 일을 해야하는데유치원교사보단 간호조무사가 나을 것 같기도하고 ..	0
483	 난이도는 어떨지..	0
484	글쎄요 남자친구를 믿지 못하는걸까요?	0
485	전 어찌해야할까요..	0
486	 이거 어쩌죠 ㅠㅠㅠㅠ	0
487	그래서 뭐라고 말을드려야 될지걱정입니다....	0
488	짤릴때 사장이 어떻게 얘기하나요?	0
489	뭐하며 맘을 다스려야할까	0
490	 함지금 한달반 남은 시점에 어떻게 될지 모르겠음.	0
491	지난 주 에 면접 본 곳 에서 오늘까지 연락 안오면 기술 쪽 으로 배워볼까 생각 중 이에요..	0
492	저는 어떻게 받아들여야 할까요	0
493	마음의 미동을주고싶은데마음먹은듯한데 어떻게서든 돌리고싶습니다도와주세요	0
494	제가 이상한 건가요? ㅜㅜ	0
495	저40대주부입니다.	0
496	봉숭아학당에서도 팻말이나 들고도대체 어떻게 개그맨 된거임1	0
497	그사람의 사는 방식 ?행동 태도 때문의 원인으로도 ?결혼 못하는 원인도 있나요?	0
498	안가기도 뭐하고..	0
499	 왠지 선물잘못해준거같아서 걱정이 되서요..	0
500	 그만큼에 노력을 하셨으리라 생각되는데..언제쯤..전 그런 인생을 살수 있는지..	0
501	  걱정이 많치요..	0
502	재석이 오빠가 연예대상 받아야 하는대..	0
503	병규형..절 기억 하시나엽...	0
504	   보는 제가 속이 타들어가네요..ㅇㅅㅇ..	0
505	 찾아봤는데도 헷갈려서..ㅜㅜ	0
506	저희가 친구에서 연인된거라서 지금 250일정도됏구요ㅠ	0
507	잠이안올때는 어떻게해야되나요..?0	0
508	근데 현재 7월 9일인데도 집주인연락이없어자동 연장되는줄알았습니다	0
509	아님 가면 너무 오바인가요.?	0
510	무슨 일이라도 생겼나...	0
511	늘 끝날때 보면 +- 0뭐 잃는것보다야 낫지만서도...	0
512	제가 이상한건가요 ?	0
513	어떻게 마음을 다잡아야할까요...	0
514	그러고보니까 예전에 3개월동안 기침하는매우 고통스럽다는 병이있다던데 그건 아니겟죠..?	0
515	무슨 방법없을까영 ㅜㅜ0	0
516	21일 금방 지나가나요?	0
517	플디즈 계약은 끝낫고 일본활동만 1년 계약 남앗는데이거끝나거 재계약을 해줘야하는데 플디즈가 재계약 안하기로 유명하대요..	0
518	이렇게 결심한걸 어떠케 말로 꺼낼까요..	0
519	오늘 한번더 보낼려는데 뭐라고 보냴까요.......	0
520	나는 6개월이 빨리 지나가기만 바라고 있었는데안잡는 게 맞는 거 겠죠?	0
521	남친이 월차쓴다는데 뭐하는지 물어보고 연락도 하고그래야하나요?	0
522	 대전교육청에는 최소 5개월이라고 써있는데 많이늦은건가요..?	0
523	 어떻게 할수 있는 방법 없을가요	0
524	그런데 조리원만 2주하고 도우미는 꼭 해야하나 고민중입니다.	0
525	근데 제가 외모열폭이라 차이면 우울증 생길듯--;	0
526	어제 다른 신병교육대대로 배치를 받았을텐데 주민번호없인 조회가 안되더라구요 ㅠㅠ	0
527	 원래이런게자연스러운건가요제가어떤문제가있는걸까요	0
528	손편지가 좋을까요?뭘 더 좋아할까요???	0
529	전 고백을 하기 전에 나름대로 간접적인 어필을 한다고 하는중인데 잘 모르겠네요	0
530	 엄청고민이거든요..	0
531	밀당이라는게 정말 필요한가 하는 생각이 문득문득드는데...	0
532	어떤게효과있을까요??경락은 알도빠지나요?	0
533	 친하지도 않은 여자애가 카톡하면 어떤가요..	0
534	걱정이네요	0
535	22살 1년다되가는 여자 직장인입니다	0
536	 많이 안좋게보나요?	0
537	이런 여자는 도대체 어떤 여자인지 모르겠어요.	0
538	결혼하고나서 남편이랑 회사 가까운 곳으로 이사오면서...	0
539	 성격차이로 주변에서 헤어지는거 보니깐성격이 중요한가 싶어서요..	0
540	 어케해야할까요0	0
541	 그렇다는건 지금 이 메신저로 전화중이라는건가요..?	0
542	이걸 좋아해야되 말아야되 ㅋㅋㅋㅋㅋㅋ	0
543	귀찮아서 그냥 세탁기에 돌렸는데..	0
544	전혀 쓸떼없는 걱정 및 잡생각이 자주 드네요	0
545	 아님 이 여자가 이상해서 헤어져야하나여?	0
546	또 무한도전 시청률 떨어지면 어떻하죠?	0
547	 어떻게 쾌차되고 있는건지 누가 아시는 분 없나요?	0
548	  태연누나 이대로 가면 안티 쭉쭉 늘텐데;	0
549	새벽에 드시고 바로 주무시면 안됩니다!!!!!!!!!!!	0
550	바쁘신데 이글 보실줄 모르겟네;;	0
551	오티가면 장기자랑 춤출때 팔을 너무 많이쓰는데 안아프겠죠??ㅠㅠ	0
552	아님 경기를 너무 쉽게 포기하시는건지...	0
553	방송하고 나면 또 관련 식재료 들 매출이 올라가서...	0
554	날씨가 추운데 서울엔 눈이 오는지 모르겠네요	0
555	제 2의 imf가 곧 오겠군 미리 헬조센 탈출하는 사람이 위너임	0
556	이재진 보통 아니라 걱정도 되고 기대도 되곸ㅋㅋㅋㅋㅋㅋㅋㅋ	0
557	저거 하다가 언제 한 번 큰 사고 날 것 같다	0
558	슬슬 큰거 하나 또 터질때 되었는데	0
559	공인인증서도 안전하지않다	0
560	비는 안오나요? ㅠㅠ	0
561	한전다니는데 제발 정전없기를..	0
562	너무 조용히하면 닥그네가 아무일도 없는줄 알까봐 걱정이된다...	0
563	혹시...방화범?	0
564	펩이 흔들리고 있는 이유는 하나.디아블로3 네크로멘서가 업데이트 될 예정이기 때문임.선수들이 다 시체로 보일듯	0
565	좀 늦은거 같다 바로 했어야 했는데...	0
566	사고나면 초대형사고로 이어질거같은데...특히 중국...	0
567	정신차리고 우리땅 지켜라	0
568	이러다가 트럼프때문에 경상도사람들 천민 취급하겠는데.	0
569	저러다 IS가 난민인척 하면서 미국들어가고 우리나라까지 들어올까 걱정된다	0
570	미국 이러다 진짜 쪼개질수도 있겠다	0
571	누나가 걱정하드라 ;;	0
572	쓸때없이 왜 필리핀 치안도안좋은곳에 가는지;;	0
573	통제가 힘든게 인간인데 인간의 유전자를 가지고 태어난 잡종들을 통제할수있다고 과연 확신할수있을까	0
574	아이를 던져서 뇌진탕에라도 걸리면 어쩌려고;;	0
575	젊은 사람들 연애좀 하게 놔두라보름이면 인제 시작인데	0
576	학생들이 스승의 어떤면을 제일 빨리 배울까......	0
577	이거 트럼프가 당선되면 애치슨라인 꼴되는거아니냐?	0
578	전화가 펑 터질것만 같아~~	0
579	소방차빨리 와야지	0
580	조만간 쓰나미 오겟군..	0
581	아섭이 노치면 자전거타러 사직간다	0
582	인간의 이기심이 결국은 인류를 멸종시킬지도.	0
583	방금 광주 지진 ㄷㄷ	0
584	이렇게 겁주고 낼 안쌓이면....	0
585	조만간 뭔일 날거같긴한데	0
586	북한에 수출하면 우리나라 좃되는데 ㅜㅜ	0
587	정말 세계가 점점 시끄러워지고 대전쟁날 듯....	0
588	터널이 없더라도 상당히 위험한 발상이다	0
589	출고가 얼마나 부르려나? 99만 8천원?	0
590	그동안 우승한게 있는데 한해 못했다고 재계약 안하진 않겠지...	0
591	흠.......롯데 우승부터 하고 가야하지 않냐?	0
592	한국은 이란한테 질거같은데...	0
593	마지막 때가 가까워 오는구나	0
594	노트4 밧데리가 배불뚝이가 되어가는데 사용해도 될지?	0
595	후쿠시마산 아니냐????? ㅋㅋ	0
596	건강이 저런데 더 바쁘고 더 머리써야할일이 많은 천조국 대통령직을 어찌 수행하나...	0
597	잘못하면 3차 세계 대전 나겠네...	0
598	제가 노예들의 주인입니다 뭐가 잘못됐나요?	0
599	지금 엑스피 쓰는데 윈10은 그냥 사용할수있다는건가요??	0
600	블딥을 사고싶은데 가격이 부담스럽고 dvd를 사고싶은데 그 역시 부담스럽고 사고 싶은데 눈 감고 살까... 우짜지...	0
601	강승호 묵을까나	0
602	안좋은건 다 일등이야	0
603	근디 이러면 상대팀 입장에선 곤란하겠는데...	0
604	확실합니까?정말입니까?믿어됩니까?	0
605	세계3차대전이 머지않아 들이 닥칠 것 같구나..	0
606	어이고 그럼안될것같은데	0
607	마녀를 마녀라 하는것도 죄인가?	0
608	이런 일이 너무 많아서 이젠 뭐만 터지면 테러가 아닌가 의심된다...	0
609	이제 큰일났구나. 아고.	0
610	"에고야, 울 딸래미들이 보까 무섭네....현아씨, ....."	0
611	롤드컵 끝나고 듀크 중국간다고 하면 어떡하나	0
612	호구일까?	0
613	이라크 근무시 뭔일이 있었던것 아닐까	0
614	바다는 끝났네 하긴 일본이 원전 패수를 바다에 부을때부터 끝난건가?	0
615	조만간 아이폰7도 폭발 뉴스 터지겠군..	0
616	문희준 슈퍼맨에나오는거아니냐	0
617	온 국민이 불안하다. 도대체 ㅜ.ㅠ	0
618	데굴데굴?난 보면서 어이없어 절레절레 했다.	0
619	독재할가능성이 점점커진다. .	0
620	현 시점의 필리핀 국민에게 필요한 강력한 지도자임은 분명하나 다소 민주주의 보다는 독재와 불필요한 공권력 행사를 할 소지가 있는 불안한 지도자.	0
621	뇌는 곧 우주의 축소판이라고 하던데 인류가 멸망하기 전까지 알아낼수 있을까요	0
622	"실력 좋고 인품 좋고, 잘 생겼고 너무나 많은것을 가졌기에 미안하지만 신이 질투 할까 두렵다."	0
623	이러다가 금새 더워질 거 같아 또 무서웡	0
624	이제 부산에서 촛불은 동구청 앞에서 하는걸로 합시다	0
625	이런 생각도 많이 있을걸 ...	0
626	일단 한국말을 어느정도 기본은 할 줄 알아야 하는데.	0
627	프랑스도 이불밖은 위험해 ㅡㅡ	0
628	 FA고액연봉의 일정비율은 팀원들에게 배분하라	0
629	왜 안보일까?	0
630	 이 사람은 자신을 과대평가 하고 있어...	0
631	 친일정부가 반환을 주장하지 않는것이 참 수상쩍다.	0
632	박근혜가 한미동맹은물론 동북아안보를 위태롭게하고있다	0
633	아닌데. 하는거보면 올해안에 무조건 성적내려다 망할꺼 같은데	0
634	오승환을 부르면 문제가 더 커지는데;	0
635	나머지 6종 찾기는 이제 드래곤볼 게임이 될 것 같다.	0
636	그래도 보일러 안 깔아준것만도 다행이네	0
637	 참 미국도 한국도 한심하다!	0
638	가수로 무대에 서기엔 많이많이.	0
639	"피파같은 고사양겜하기에 좋음,"	0
640	 난 안뽑았거든	0
641	 눈치만볼뿐 나서질 않았다	0
642	누가 봐도 향후 10년안에 전쟁일어난다	0
643	 지금도 불안하다.	0
644	 거기에 토를 달 생각은 전혀 없다.	0
645	못하면 욕 오지게 먹는거고 잘하면 찬양하는거지	0
646	두근두근...아...돌겟네ㅠ	0
647	 참 간사해 마음이...	0
648	중국에서 인기있다하다 티아라처럼 중국연예인될듯!	0
649	또라이가 사고치기 시작했다.	0
650	미국 블루칼라 백인들은 지들이 노력 안해서 경쟁에서 밀리는 건 모르고..	0
651	괌에는 주변작은섬에서 불법체류중인 현지원주민들이 많아서 강도많아요..	0
652	 돈만내고 늙으면 돈도 못받을꺼같은데	0
653	 이건 잘하는것 같은데 말이다.	0
654	 이 상황 어떻게 해야하나요?	0
655	관련없을거 같지???	0
656	조만간 대형지진 몇번 나겠군	0
657	 축구에 서정원선수가 감독될때랑 너무 흡사한것이 불안하다	0
658	풀로 뛰면 블로운 얼마나 할까?	0
659	개학하도 애들 다 쪄죽는다...	0
660	 국가의 앞날이 걱정이다.	0
661	 아니면 다음대통령도 똑같을거다.	0
662	 장갑 안쓰고 밖에 나갔다는 손이 얼어붙음 ㅠㅠ...	0
663	 흡연하시는 분들은 더 위험하실듯..	0
664	 노트7구입 3일 환불하러가야할까요?	0
665	내일 괌가는데 비행기는 뜨겠죠? ㅋㅋ	0
666	임창용처럼 힘으로만 승부하다가 큰거 맞을수도있다	0
667	외부 충격 받으면 배터리가 다 터지나?	0
668	마린시티도 마린보이 꼴 나겄네	0
669	 공업시대를 만들어서 곧 멸망하겠네	0
670	 아마 지난 총선때 새누리에서 안철수 칭찬하는 게시글 새누리페이스북에 올리문서 부터인가 ?	0
671	정말클나요.	0
672	뭘 또 덮을라고 이런 기사 올리냐...	0
673	 곧 남의 나라 얘기만은 아닐 듯!	0
674	 말은 좀 험하게 하지만 그건 우리한테도 하니까 상관 없잖아?	0
